,Chamber Temperature (C),dT (C),Wet Bulb Depression,Corrected Water Potential (MPa)
2022-06-03 12:30:00,15.94,6.201,3.902,-0.7784870365987863
2022-06-03 13:00:00,17.32,5.816,4.246,-0.8893285362943671
2022-06-03 13:30:00,18.59,5.867,4.51,-0.9320894356770613
2022-06-03 14:00:00,19.26,4.952,4.424,-0.9703613802041745
2022-06-03 14:30:00,20.91,7.32,5.325,-0.9335707352683466
2022-06-03 15:00:00,20.3,2.686,3.513,-0.8453040680428878
2022-06-03 15:30:00,19.3,-1.822,1.896,-0.7782534739713217
2022-06-03 16:00:00,18.39,-1.282,1.653,-0.6331988004608624
2022-06-03 16:30:00,17.41,-1.073,1.388,-0.5075729319762106
2022-06-03 17:00:00,17.36,1.405,1.997,-0.4709498833971627
2022-06-03 17:30:00,19.16,12.707,6.109,-0.6326604316335944
2022-06-03 18:00:00,19.48,7.507,4.271,-0.5606107747366034
2022-06-03 18:30:00,19.35,4.458,3.279,-0.5321712338527098
2022-06-03 19:00:00,19.41,10.583,5.183,-0.5321527632969182
2022-06-03 19:30:00,20.15,1.617,2.485,-0.5531829685558982
2022-06-03 20:00:00,18.59,-2.275,1.293,-0.5871652183941394
2022-06-03 20:30:00,17.36,-3.405,0.759,-0.5278498753539091
2022-06-03 21:00:00,16.39,-3.443,0.546,-0.4485793893777442
2022-06-03 21:30:00,15.47,-3.679,0.433,-0.440679379658115
2022-06-03 22:00:00,14.51,-5.047,0.214,-0.5039664179332769
2022-06-03 22:30:00,13.6,-4.819,0.15,-0.45462204973394554
2022-06-03 23:00:00,12.76,-4.113,0.128,-0.35428177873639
2022-06-03 23:30:00,12.11,-3.615,0.132,-0.2864319033824808
2022-06-04 00:00:00,11.53,-3.557,0.108,-0.27106450771973595
2022-06-04 00:30:00,10.97,-3.443,0.134,-0.26145755173383894
2022-06-04 01:00:00,10.54,-3.043,0.101,-0.19533045455116171
2022-06-04 01:30:00,10.18,-2.614,0.151,-0.16108561692635492
2022-06-04 02:00:00,9.89,-2.321,0.175,-0.14108033962470018
2022-06-04 02:30:00,9.67,-2.098,0.211,-0.13320143911168986
2022-06-04 03:00:00,9.53,-2.095,0.245,-0.14574988507353845
2022-06-04 03:30:00,9.34,-1.659,0.297,-0.13853453231367893
2022-06-04 04:00:00,9.21,-1.879,0.338,-0.18467218409966568
2022-06-04 04:30:00,9.03,-2.037,0.316,-0.1999709748408989
2022-06-04 05:00:00,8.84,-2.106,0.314,-0.2035733739191739
2022-06-04 05:30:00,8.49,-1.897,0.283,-0.15679856088831012
2022-06-04 06:00:00,8.25,-1.025,0.341,-0.08961487193837908
2022-06-04 06:30:00,8.25,-0.599,0.452,-0.08789473241797453
2022-06-04 07:00:00,8.41,0.308,0.629,-0.08426858548225316
2022-06-04 07:30:00,8.76,1.205,0.877,-0.10787626186218291
2022-06-04 08:00:00,9.41,2.563,1.226,-0.12214484734443606
2022-06-04 08:30:00,10.01,2.882,1.37,-0.15428705603804477
2022-06-04 09:00:00,10.94,4.457,1.912,-0.2210829782755275
2022-06-04 09:30:00,11.96,5.217,2.321,-0.3010539531164264
2022-06-04 10:00:00,12.78,4.098,2.27,-0.38254316866019383
2022-06-04 10:30:00,13.63,5.477,2.752,-0.42174124872702357
2022-06-04 11:00:00,14.96,6.858,3.515,-0.5368117541424471
2022-06-04 11:30:00,16.04,6.624,3.776,-0.6367721743800364
2022-06-04 12:00:00,16.74,4.378,3.369,-0.7057129439619552
2022-06-04 12:30:00,17.12,3.023,3.063,-0.7400211092066189
2022-06-04 13:00:00,17.84,6.01,4.104,-0.7828004791451048
2022-06-04 13:30:00,18.41,6.466,4.633,-0.9050124550972213
2022-06-04 14:00:00,19.36,5.748,4.573,-0.9128649691019579
2022-06-04 14:30:00,19.49,3.33,3.502,-0.7875016884038715
2022-06-04 15:00:00,19.57,4.664,3.736,-0.7223968805276921
2022-06-04 15:30:00,20.74,9.57,5.756,-0.7947736151681019
2022-06-04 16:00:00,20.25,2.684,3.03,-0.6385081458054052
2022-06-04 16:30:00,19.92,1.353,2.308,-0.5250165700618799
2022-06-04 17:00:00,20.13,4.233,3.276,-0.5375359908646273
2022-06-04 17:30:00,20.35,5.076,3.764,-0.6242896946888721
2022-06-04 18:00:00,21.11,11.091,6.114,-0.7467827289833459
2022-06-04 18:30:00,22.67,7.519,5.418,-0.8424165134204799
2022-06-04 19:00:00,20.63,-4.511,1.333,-0.8447472286598281
2022-06-04 19:30:00,18.57,-4.667,0.524,-0.6077167804755443
2022-06-04 20:00:00,17.06,-5.061,0.302,-0.5358000194392586
2022-06-04 20:30:00,15.9,-4.793,0.2,-0.46427122413308053
2022-06-04 21:00:00,14.92,-4.464,0.186,-0.42110144883131917
2022-06-04 21:30:00,14.06,-4.476,0.13,-0.3985187004087147
2022-06-04 22:00:00,13.41,-4.874,0.101,-0.4229309353726421
2022-06-04 22:30:00,12.8,-4.239,0.066,-0.3406397998957044
2022-06-04 23:00:00,12.14,-4.24,0.038,-0.31360767637992976
2022-06-04 23:30:00,11.49,-3.647,0.065,-0.24999472269834522
2022-06-05 00:00:00,11.08,-3.098,0.07,-0.18427650143473528
2022-06-05 00:30:00,10.62,-2.838,0.085,-0.14894604688357357
2022-06-05 01:00:00,10.35,-2.449,0.108,-0.11215012464609081
2022-06-05 01:30:00,10.05,-2.265,0.119,-0.0953383705036438
2022-06-05 02:00:00,9.85,-2.232,0.161,-0.11360503772910238
2022-06-05 02:30:00,9.7,-1.879,0.198,-0.09426066952977104
2022-06-05 03:00:00,9.56,-1.812,0.224,-0.09894604688357357
2022-06-05 03:30:00,9.31,-1.856,0.213,-0.1021316540902992
2022-06-05 04:00:00,9.18,-1.816,0.246,-0.11786570725887342
2022-06-05 04:30:00,9.03,-1.797,0.255,-0.119978890793381
2022-06-05 05:00:00,8.76,-1.659,0.274,-0.11359184447496552
2022-06-05 05:30:00,8.64,-1.26,0.272,-0.06426066952977103
2022-06-05 06:00:00,8.39,-0.959,0.31,-0.03894868553440095
2022-06-05 06:30:00,8.3,-0.647,0.331,-0.013217271016654108
2022-06-05 07:00:00,8.23,-0.28,0.397,-0.01427914008556265
2022-06-05 07:30:00,8.29,-0.047,0.504,-0.04679592223748276
2022-06-05 08:00:00,8.3,0.115,0.564,-0.05785647198097761
2022-06-05 08:30:00,8.33,0.459,0.619,-0.05159940023043125
2022-06-05 09:00:00,8.56,1.472,0.762,-0.055
2022-06-05 09:30:00,8.79,1.365,0.839,-0.05839796111874138
2022-06-05 10:00:00,9.14,1.828,0.933,-0.05106714637056329
2022-06-05 10:30:00,9.34,2.3,1.047,-0.0505375311615227
2022-06-05 11:00:00,9.82,3.566,0.0,-0.05499208404751788
2022-06-05 11:30:00,10.21,2.668,1.202,-0.056258391075960056
2022-06-05 12:00:00,10.87,4.092,1.508,-0.031084297600941214
2022-06-05 12:30:00,11.85,5.35,1.847,-0.019614871938379092
2022-06-05 13:00:00,12.55,4.858,1.891,-0.07361559233241187
2022-06-05 13:30:00,13.01,3.766,1.666,-0.09423164437066993
2022-06-05 14:00:00,13.52,5.189,2.16,-0.1272153527598595
2022-06-05 14:30:00,13.51,4.315,1.808,-0.08708225788149475
2022-06-05 15:00:00,13.76,3.65,1.825,-0.15893813093109144
2022-06-05 15:30:00,13.54,1.353,1.354,-0.22610598797605824
2022-06-05 16:00:00,12.96,0.902,1.122,-0.19636857576262387
2022-06-05 16:30:00,12.62,0.871,1.115,-0.19362614693572136
2022-06-05 17:00:00,12.4,1.314,1.132,-0.16172541682205932
2022-06-05 17:30:00,12.15,0.083,0.91,-0.19934436819933135
2022-06-05 18:00:00,11.94,0.118,0.843,-0.17530670669371534
2022-06-05 18:30:00,11.81,-0.067,0.807,-0.17362086963406662
2022-06-05 19:00:00,11.75,0.413,0.848,-0.14067674100728764
2022-06-05 19:30:00,11.86,0.456,0.946,-0.17787626186218292
2022-06-05 20:00:00,11.64,-0.438,0.763,-0.20572349856526473
2022-06-05 20:30:00,11.43,-0.592,0.702,-0.20318032990507087
2022-06-05 21:00:00,11.11,-0.918,0.651,-0.21254053000936646
2022-06-05 21:30:00,10.79,-1.19,0.503,-0.17853453231367894
2022-06-05 22:00:00,10.74,-1.646,0.44,-0.19787362321135554
2022-06-05 22:30:00,10.45,-1.95,0.379,-0.2068011995391375
2022-06-05 23:00:00,10.18,-1.954,0.339,-0.1963870463184155
2022-06-05 23:30:00,9.7,-2.544,0.27,-0.22041679187154936
2022-06-06 00:00:00,9.21,-2.454,0.211,-0.19172013952040456
2022-06-06 00:30:00,8.7,-3.043,0.167,-0.23037985075996614
2022-06-06 01:00:00,8.13,-2.995,0.119,-0.2014601903846663
2022-06-06 01:30:00,7.78,-2.176,0.13,-0.11708753518314949
2022-06-06 02:00:00,7.49,-2.586,0.122,-0.14682758604741125
2022-06-06 02:30:00,7.0,-2.879,0.078,-0.16784459805225443
2022-06-06 03:00:00,6.57,-2.906,0.079,-0.1667642584275543
2022-06-06 03:30:00,6.11,-2.71,0.073,-0.1314637085857695
2022-06-06 04:00:00,5.88,-1.992,0.067,-0.042103121035808516
2022-06-06 04:30:00,5.97,-1.224,0.0,-0.03336323804271023
2022-06-06 05:00:00,5.81,-1.259,0.0,-0.03667106441804562
2022-06-06 05:30:00,5.64,-1.606,0.151,-0.04176450447985949
2022-06-06 06:00:00,5.25,-1.734,0.143,-0.052529623585946664
2022-06-06 06:30:00,5.07,-1.358,0.147,-0.015544411555439829
2022-06-06 07:00:00,5.01,-1.064,0.0,-0.012013720984302343
2022-06-06 07:30:00,5.27,0.464,0.0,-0.014
2022-06-06 08:00:00,6.01,2.193,0.0,-0.016
2022-06-06 08:30:00,6.85,3.146,0.0,-0.018031136079763012
2022-06-06 09:00:00,8.1,4.924,1.486,-0.03264984976068355
2022-06-06 09:30:00,9.56,5.89,2.004,-0.15068940653125903
2022-06-06 10:00:00,10.8,5.467,2.379,-0.34397169523493165
2022-06-06 10:30:00,11.71,3.894,2.194,-0.42674314922093526
2022-06-06 11:00:00,12.64,5.615,2.78,-0.4667985608883101
2022-06-06 11:30:00,13.09,3.373,2.285,-0.48641079417586186
2022-06-06 12:00:00,13.76,3.774,2.574,-0.5499947226983453
2022-06-06 12:30:00,14.75,5.101,3.153,-0.611457551733839
2022-06-06 13:00:00,14.85,4.753,3.056,-0.6163606598101417
2022-06-06 13:30:00,14.21,-1.257,1.486,-0.6450309256530128
2022-06-06 14:00:00,12.87,-1.955,1.073,-0.5667800903325184
2022-06-06 14:30:00,12.35,-0.327,1.246,-0.46066354775315077
2022-06-06 15:00:00,11.56,-1.258,0.937,-0.41935492280264086
2022-06-06 15:30:00,11.24,-0.13,0.995,-0.32071104346804347
2022-06-06 16:00:00,11.1,0.325,1.064,-0.3059992796059672
2022-06-06 16:30:00,10.93,-1.386,0.867,-0.39007504456016256
2022-06-06 17:00:00,10.35,-1.246,0.644,-0.26574196912105635
2022-06-06 17:30:00,10.56,1.651,1.005,-0.1184462944993795
2022-06-06 18:00:00,10.35,-0.15,0.856,-0.22764533788554575
2022-06-06 18:30:00,10.23,-0.177,0.777,-0.21635538250848702
2022-06-06 19:00:00,9.9,-0.791,0.658,-0.22681175414244698
2022-06-06 19:30:00,9.55,-0.903,0.608,-0.22211582218533496
2022-06-06 20:00:00,9.11,-1.533,0.474,-0.22359976042744764
2022-06-06 20:30:00,8.76,-1.324,0.442,-0.1853198999478522
2022-06-06 21:00:00,8.45,-1.461,0.412,-0.17467482275049306
2022-06-06 21:30:00,8.16,-1.187,0.386,-0.13427650143473527
2022-06-06 22:00:00,8.28,-1.243,0.364,-0.12428177873639001
2022-06-06 22:30:00,8.19,-1.362,0.38,-0.14679592223748275
2022-06-06 23:00:00,8.05,-1.389,0.366,-0.14786042995721868
2022-06-06 23:30:00,7.88,-1.275,0.363,-0.13320407776251725
2022-06-07 00:00:00,7.65,-1.349,0.357,-0.14
2022-06-07 00:30:00,7.39,-1.537,0.332,-0.14679856088831014
2022-06-07 01:00:00,7.25,-1.422,0.318,-0.1331988004608625
2022-06-07 01:30:00,7.0,-1.668,0.278,-0.13893021497860936
2022-06-07 02:00:00,6.64,-1.862,0.235,-0.13679064493582802
2022-06-07 02:30:00,6.33,-1.669,0.237,-0.11105131446559904
2022-06-07 03:00:00,5.95,-1.729,0.189,-0.08574196912105633
2022-06-07 03:30:00,5.66,-1.38,0.175,-0.03746738594311565
2022-06-07 04:00:00,5.6,-1.21,0.216,-0.03574900552326267
2022-06-07 04:30:00,5.47,-0.917,0.235,-0.013911990475122933
2022-06-07 05:00:00,5.33,-0.697,0.0,-0.01667634171970037
2022-06-07 05:30:00,5.33,-0.127,0.0,-0.02333157423278175
2022-06-07 06:00:00,5.29,-0.163,0.388,-0.029286809985739556
2022-06-07 06:30:00,5.2,-0.224,0.373,-0.029998240899448414
2022-06-07 07:00:00,5.12,-0.054,0.0,-0.03
2022-06-07 07:30:00,5.15,-0.09,0.357,-0.03
2022-06-07 08:00:00,5.27,0.408,0.0,-0.03
2022-06-07 08:30:00,5.38,0.751,0.0,-0.03
2022-06-07 09:00:00,5.7,1.469,0.0,-0.03
2022-06-07 09:30:00,5.97,1.304,0.638,-0.03
2022-06-07 10:00:00,6.4,2.464,0.0,-0.03
2022-06-07 10:30:00,7.11,3.773,0.0,-0.030001759100551584
2022-06-07 11:00:00,7.9,3.682,1.237,-0.03071319001426044
2022-06-07 11:30:00,8.75,5.31,0.0,-0.03666842576721825
2022-06-07 12:00:00,9.87,6.421,0.0,-0.043336851534436505
2022-06-07 12:30:00,10.88,6.014,2.008,-0.05146332114010411
2022-06-07 13:00:00,11.43,4.541,1.724,-0.08495676064312607
2022-06-07 13:30:00,12.57,7.799,2.896,-0.22049595139637057
2022-06-07 14:00:00,13.43,8.887,3.414,-0.3351445866562494
2022-06-07 14:30:00,17.05,21.885,8.459,-0.6455333166880343
2022-06-07 15:00:00,17.71,4.205,3.16,-0.5921052675820254
2022-06-07 15:30:00,17.02,3.187,2.615,-0.5405198982714765
2022-06-07 16:00:00,19.28,12.501,6.347,-0.7345031114290542
2022-06-07 16:30:00,18.46,3.586,2.981,-0.5727186809694562
2022-06-07 17:00:00,17.18,1.353,1.99,-0.4575386295154547
2022-06-07 17:30:00,16.65,3.301,2.432,-0.41748321784807985
2022-06-07 18:00:00,16.55,3.685,2.58,-0.4304062372682399
2022-06-07 18:30:00,16.17,3.199,2.294,-0.38638968496924286
2022-06-07 19:00:00,15.82,2.376,2.027,-0.37796597599031356
2022-06-07 19:30:00,15.26,0.847,1.535,-0.39621701032846746
2022-06-07 20:00:00,17.88,20.259,8.155,-0.6192069593386483
2022-06-07 20:30:00,17.38,0.702,1.751,-0.4683196392596656
2022-06-07 21:00:00,14.82,-3.802,0.593,-0.5229757924367076
2022-06-07 21:30:00,12.82,-4.432,0.297,-0.4888906352161987
2022-06-07 22:00:00,11.22,-4.434,0.178,-0.43108033962470016
2022-06-07 22:30:00,10.27,-4.363,0.102,-0.38533573185281644
2022-06-07 23:00:00,9.21,-4.479,0.066,-0.37359448312579285
2022-06-07 23:30:00,8.3,-4.208,0.037,-0.3199894453966905
2022-06-08 00:00:00,7.59,-3.807,0.028,-0.2621290154394718
2022-06-08 00:30:00,6.94,-3.524,0.027,-0.21574988507353846
2022-06-08 01:00:00,6.47,-3.045,0.01,-0.14961223328755172
2022-06-08 01:30:00,6.04,-2.967,0.033,-0.14787362321135553
2022-06-08 02:00:00,5.68,-2.93,0.036,-0.1357261372160921
2022-06-08 02:30:00,5.29,-2.731,0.002,-0.09426858548225316
2022-06-08 03:00:00,4.97,-2.475,0.035,-0.08000263865082737
2022-06-08 03:30:00,4.76,-2.48,0.026,-0.06680090635571224
2022-06-08 04:00:00,4.54,-2.075,0.046,-0.03415235913070379
2022-06-08 04:30:00,4.64,-1.691,0.0,-0.028899150308773117
2022-06-08 05:00:00,4.58,-1.511,0.0,-0.027777777777777776
2022-06-08 05:30:00,4.41,-1.041,0.0,-0.02666666666666666
2022-06-08 06:00:00,4.26,-0.634,0.0,-0.025555555555555554
2022-06-08 06:30:00,4.43,0.196,0.0,-0.02444444444444444
2022-06-08 07:00:00,4.76,0.332,0.0,-0.023333333333333334
2022-06-08 07:30:00,5.08,0.785,0.519,-0.02222222222222222
2022-06-08 08:00:00,5.6,1.763,0.0,-0.02112019979729429
2022-06-08 08:30:00,6.25,2.893,0.972,-0.023684815073678946
2022-06-08 09:00:00,7.3,4.72,0.0,-0.0533424220195165
2022-06-08 09:30:00,8.39,5.587,0.0,-0.08668425767218249
2022-06-08 10:00:00,9.4,5.588,1.896,-0.12715037069839602
2022-06-08 10:30:00,10.49,5.842,2.208,-0.22749817020276833
2022-06-08 11:00:00,11.69,4.945,2.394,-0.38676425842755424
2022-06-08 11:30:00,12.85,3.78,2.451,-0.5118189319380134
2022-06-08 12:00:00,13.41,4.024,2.514,-0.505333093201989
2022-06-08 12:30:00,14.24,4.009,2.618,-0.531751803330333
2022-06-08 13:00:00,14.86,2.972,2.648,-0.6382587512729765
2022-06-08 13:30:00,15.76,3.889,3.037,-0.6689381309310914
2022-06-08 14:00:00,16.08,4.696,3.311,-0.694940049187886
2022-06-08 14:30:00,17.77,8.791,5.051,-0.8160716855153023
2022-06-08 15:00:00,18.17,2.042,3.119,-0.8264884773868516
2022-06-08 15:30:00,17.99,2.474,2.792,-0.6734824974540471
2022-06-08 16:00:00,16.49,-3.113,1.116,-0.6722820571874595
2022-06-08 16:30:00,18.09,17.727,7.512,-0.744069524333204
2022-06-08 17:00:00,22.01,22.387,10.828,-1.001684161728158
2022-06-08 17:30:00,22.41,5.584,4.579,-0.8165520040243682
2022-06-08 18:00:00,21.91,7.379,5.055,-0.7504722035389243
2022-06-08 18:30:00,20.71,0.591,2.414,-0.6538438776582216
2022-06-08 19:00:00,20.43,6.686,4.368,-0.6340297455531338
2022-06-08 19:30:00,19.28,0.753,2.058,-0.5270374008174294
2022-06-08 20:00:00,18.91,10.852,5.185,-0.5140640480138897
2022-06-08 20:30:00,17.89,4.855,2.953,-0.4277167804755444
2022-06-08 21:00:00,16.79,-1.865,1.197,-0.5065333344509171
2022-06-08 21:30:00,14.95,-3.003,0.635,-0.4399894453966905
2022-06-08 22:00:00,13.74,-2.769,0.489,-0.3692402984800677
2022-06-08 22:30:00,13.07,-3.724,0.399,-0.43360767637992975
2022-06-08 23:00:00,12.09,-4.445,0.251,-0.4614153333206009
2022-06-08 23:30:00,10.93,-4.453,0.15,-0.41571822126360997
2022-06-09 00:00:00,10.04,-3.867,0.12,-0.3374515540381514
2022-06-09 00:30:00,9.28,-3.81,0.099,-0.29934172954850397
2022-06-09 01:00:00,8.78,-3.015,0.09,-0.19854244826616102
2022-06-09 01:30:00,8.36,-2.688,0.097,-0.15429497199052689
2022-06-09 02:00:00,8.04,-2.634,0.115,-0.14787098456052816
2022-06-09 02:30:00,7.7,-2.532,0.098,-0.12999472269834525
2022-06-09 03:00:00,7.63,-1.998,0.18,-0.11004485706406535
2022-06-09 03:30:00,7.53,-1.921,0.17,-0.10812829504543903
2022-06-09 04:00:00,7.13,-3.02,0.152,-0.21653069580008977
2022-06-09 04:30:00,6.93,-2.549,0.153,-0.1784870365987862
2022-06-09 05:00:00,6.43,-2.831,0.111,-0.17464843624221932
2022-06-09 05:30:00,5.88,-2.703,0.074,-0.13039869826587597
2022-06-09 06:00:00,5.61,-1.57,0.109,-0.026175853895040808
2022-06-09 06:30:00,5.4,-1.486,0.0,-0.03146852814110023
2022-06-09 07:00:00,5.37,-1.04,0.0,-0.05285714285714286
2022-06-09 07:30:00,5.4,-0.699,0.0,-0.07428571428571427
2022-06-09 08:00:00,5.81,0.099,0.0,-0.0957142857142857
2022-06-09 08:30:00,7.02,3.121,0.0,-0.11714285714285713
2022-06-09 09:00:00,8.45,4.791,1.461,-0.1385868835262746
2022-06-09 09:30:00,9.57,3.772,1.564,-0.16629754750664522
2022-06-09 10:00:00,11.02,5.863,2.296,-0.25282648870326024
2022-06-09 10:30:00,12.84,7.971,3.358,-0.42931006573857544
2022-06-09 11:00:00,14.25,6.653,3.369,-0.5303165231401092
2022-06-09 11:30:00,15.15,4.695,2.951,-0.5382561126221491
2022-06-09 12:00:00,15.39,3.659,2.5,-0.46921391197179396
2022-06-09 12:30:00,16.12,4.406,2.941,-0.5246880160046299
2022-06-09 13:00:00,15.99,1.626,2.195,-0.555739330470229
2022-06-09 13:30:00,16.33,2.077,2.343,-0.5628611681141343
2022-06-09 14:00:00,17.06,7.413,4.173,-0.6739441463896618
2022-06-09 14:30:00,19.07,8.259,5.25,-0.9020815197245791
2022-06-09 15:00:00,21.51,16.319,8.894,-1.1225575242513266
2022-06-09 15:30:00,22.11,14.725,8.293,-1.0677416906699868
2022-06-09 16:00:00,22.88,4.635,4.763,-0.9493575614534682
2022-06-09 16:30:00,22.12,1.687,3.144,-0.7745707530312294
2022-06-09 17:00:00,22.25,3.916,3.958,-0.7667985608883101
2022-06-09 17:30:00,21.61,4.04,3.905,-0.7386254087788058
2022-06-09 18:00:00,20.11,2.647,2.823,-0.561722778171232
2022-06-09 18:30:00,18.54,0.451,1.796,-0.4532383802232731
2022-06-09 19:00:00,17.24,-0.434,1.317,-0.38002110920661897
2022-06-09 19:30:00,16.47,0.149,1.31,-0.3153647570119175
2022-06-09 20:00:00,15.94,-0.357,1.098,-0.2964160714775166
2022-06-09 20:30:00,15.26,-1.057,0.949,-0.32359976042744765
2022-06-09 21:00:00,14.53,-1.476,0.786,-0.311051314465599
2022-06-09 21:30:00,13.87,-1.75,0.661,-0.29893549228026406
2022-06-09 22:00:00,13.37,-1.947,0.564,-0.28105923041808123
2022-06-09 22:30:00,13.06,-2.056,0.515,-0.2667985608883101
2022-06-09 23:00:00,12.75,-1.733,0.514,-0.23213693139195396
2022-06-09 23:30:00,12.41,-1.596,0.514,-0.21214748599526345
2022-06-10 00:00:00,12.2,-1.403,0.546,-0.21106978502139065
2022-06-10 00:30:00,11.97,-1.334,0.574,-0.21785515265556393
2022-06-10 01:00:00,11.84,-1.152,0.609,-0.2068038381899649
2022-06-10 01:30:00,11.87,-0.545,0.69,-0.1774726632447704
2022-06-10 02:00:00,11.87,-0.862,0.656,-0.19679592223748274
2022-06-10 02:30:00,11.83,-0.804,0.674,-0.1946589908455288
2022-06-10 03:00:00,11.81,-0.355,0.692,-0.15640815552503448
2022-06-10 03:30:00,11.8,-0.449,0.68,-0.1610750623230454
2022-06-10 04:00:00,11.75,-0.728,0.645,-0.17572877586691946
2022-06-10 04:30:00,11.82,-0.396,0.697,-0.16212373813781708
2022-06-10 05:00:00,12.03,-0.354,0.725,-0.1578551526555639
2022-06-10 05:30:00,11.86,-0.352,0.678,-0.13574988507353847
2022-06-10 06:00:00,11.84,0.419,0.772,-0.09386498686484063
2022-06-10 06:30:00,11.86,-0.099,0.758,-0.13719952085489528
2022-06-10 07:00:00,12.16,0.851,0.914,-0.10105395311642643
2022-06-10 07:30:00,12.37,1.346,0.976,-0.0664450966366177
2022-06-10 08:00:00,12.68,1.792,1.143,-0.08961487193837908
2022-06-10 08:30:00,12.86,1.528,1.279,-0.17826666722545859
2022-06-10 09:00:00,13.23,2.247,1.479,-0.19425539222811627
2022-06-10 09:30:00,13.45,1.855,1.455,-0.23213165409029918
2022-06-10 10:00:00,13.83,1.897,1.605,-0.2825431686601938
2022-06-10 10:30:00,14.15,2.74,1.836,-0.2906714637056329
2022-06-10 11:00:00,14.64,1.888,1.799,-0.3668170314441017
2022-06-10 11:30:00,14.95,1.196,1.756,-0.4300052773016547
2022-06-10 12:00:00,15.51,2.613,2.302,-0.4953172612970248
2022-06-10 12:30:00,16.2,2.096,2.437,-0.5872021595057226
2022-06-10 13:00:00,16.42,2.891,2.66,-0.6006002201332938
2022-06-10 13:30:00,17.18,2.124,2.697,-0.6533820297049474
2022-06-10 14:00:00,17.0,2.465,2.431,-0.5605014277156848
2022-06-10 14:30:00,18.53,6.294,4.206,-0.7058908959043854
2022-06-10 15:00:00,18.59,6.193,3.971,-0.6495726535251412
2022-06-10 15:30:00,19.46,9.692,5.131,-0.6417887444419162
2022-06-10 16:00:00,20.86,9.18,5.411,-0.7289988199001209
2022-06-10 16:30:00,21.68,16.652,8.226,-0.836012472860104
2022-06-10 17:00:00,24.94,19.449,10.579,-1.0472021595057226
2022-06-10 17:30:00,27.27,18.931,11.32,-1.179907647221042
2022-06-10 18:00:00,28.3,21.599,12.931,-1.2754582721278718
2022-06-10 18:30:00,29.76,21.443,12.969,-1.2155006895587692
2022-06-10 19:00:00,30.15,28.584,16.304,-1.2740203532868204
2022-06-10 19:30:00,28.74,10.983,8.137,-1.0028992715627136
2022-06-10 20:00:00,24.32,1.927,2.939,-0.6123614157299402
2022-06-10 20:30:00,22.29,-1.305,1.764,-0.5837000291588879
2022-06-10 21:00:00,19.63,-3.367,0.917,-0.5557023893586458
2022-06-10 21:30:00,17.92,-3.406,0.703,-0.4889697947410199
2022-06-10 22:00:00,16.7,-3.259,0.539,-0.4302942515964941
2022-06-10 22:30:00,15.98,-4.575,0.382,-0.5082640285746312
2022-06-10 23:00:00,14.76,-5.073,0.222,-0.5124640091353726
2022-06-10 23:30:00,13.65,-4.77,0.143,-0.44252205945357487
2022-06-11 00:00:00,12.85,-3.846,0.129,-0.3217359714253688
2022-06-11 00:30:00,12.21,-3.508,0.15,-0.2746827387029752
2022-06-11 01:00:00,11.71,-3.01,0.124,-0.20106450771973594
2022-06-11 01:30:00,11.36,-2.449,0.147,-0.1332568507790647
2022-06-11 02:00:00,11.21,-1.899,0.211,-0.1081414882995759
2022-06-11 02:30:00,10.89,-2.887,0.191,-0.19866234989038895
2022-06-11 03:00:00,10.62,-2.237,0.215,-0.1552987907412332
2022-06-11 03:30:00,10.49,-1.976,0.244,-0.13106978502139066
2022-06-11 04:00:00,10.36,-1.673,0.3,-0.11468801600462991
2022-06-11 04:30:00,10.35,-0.812,0.405,-0.0738781801189775
2022-06-11 05:00:00,10.41,-1.15,0.443,-0.1236340628882035
2022-06-11 05:30:00,10.27,-1.291,0.425,-0.14741989022822294
2022-06-11 06:00:00,9.84,-2.078,0.349,-0.1986588316892858
2022-06-11 06:30:00,9.63,-1.242,0.353,-0.11456762227579156
2022-06-11 07:00:00,9.72,0.51,0.0,-0.1167027282279741
2022-06-11 07:30:00,10.22,1.468,0.0,-0.13329463312119852
2022-06-11 08:00:00,10.63,0.748,0.908,-0.13437578595695462
2022-06-11 08:30:00,10.91,1.985,1.01,-0.046721757227595986
2022-06-11 09:00:00,12.0,2.833,1.464,-0.14643981933496297
2022-06-11 09:30:00,11.34,-1.368,0.723,-0.3017687975722934
2022-06-11 10:00:00,11.08,-2.014,0.577,-0.3054239696671159
2022-06-11 10:30:00,10.81,-0.352,0.605,-0.13989329162990893
2022-06-11 11:00:00,11.14,1.647,0.0,-0.17005013436572008
2022-06-11 11:30:00,11.19,-0.349,0.805,-0.22037985075996613
2022-06-11 12:00:00,11.57,0.219,0.915,-0.2032674053823742
2022-06-11 12:30:00,12.29,1.381,1.23,-0.23308945343994406
2022-06-11 13:00:00,13.64,2.191,2.07,-0.47693429441750224
2022-06-11 13:30:00,14.45,2.929,2.335,-0.5164556512399272
2022-06-11 14:00:00,15.84,7.219,3.781,-0.6180479731836217
2022-06-11 14:30:00,19.99,20.055,9.515,-1.0362549147593874
2022-06-11 15:00:00,22.46,17.43,9.564,-1.1788405008504785
2022-06-11 15:30:00,25.29,15.939,9.966,-1.2773064282426458
2022-06-11 16:00:00,27.09,21.104,12.794,-1.3574630719607974
2022-06-11 16:30:00,25.54,-0.62,3.06,-0.9868556478871757
2022-06-11 17:00:00,25.76,10.831,7.774,-1.1144348204843777
2022-06-11 17:30:00,27.32,21.183,12.664,-1.3360426603562015
