,Chamber Temperature (C),dT (C),Wet Bulb Depression,Corrected Water Potential (MPa)
2021-08-22 01:00:00,7.82,-0.929,0.0,-0.03896940579622862
2021-08-22 01:30:00,7.69,-0.532,0.0,-0.037292541061638165
2021-08-22 02:00:00,7.74,-0.2,0.0,-0.03561567632704771
2021-08-22 02:30:00,7.69,-0.481,0.0,-0.03393881159245725
2021-08-22 03:00:00,7.69,-0.05,0.0,-0.0322619468578668
2021-08-22 03:30:00,8.04,0.564,0.0,-0.03058508212327634
2021-08-22 04:00:00,8.28,0.14,0.0,-0.028908217388685882
2021-08-22 04:30:00,8.31,0.132,0.0,-0.027231352654095427
2021-08-22 05:00:00,8.5,0.089,0.0,-0.025554487919504973
2021-08-22 05:30:00,8.45,-0.219,0.0,-0.023877623184914515
2021-08-22 06:00:00,8.65,0.717,0.0,-0.022200758450324057
2021-08-22 06:30:00,9.08,0.636,0.0,-0.020523893715733602
2021-08-22 07:00:00,9.19,0.419,0.0,-0.018847028981143148
2021-08-22 07:30:00,9.28,-0.24,0.0,-0.01717016424655269
2021-08-22 08:00:00,9.19,0.286,0.0,-0.015493299511962233
2021-08-22 08:30:00,9.48,0.432,0.0,-0.013816434777371777
2021-08-22 09:00:00,10.04,1.609,0.0,-0.060459505933250605
2021-08-22 09:30:00,11.15,2.243,0.0,-0.0732297529666253
2021-08-22 10:00:00,12.37,3.599,0.0,-0.08600000000000001
2021-08-22 10:30:00,13.66,2.105,0.0,-0.0880205814764535
2021-08-22 11:00:00,14.36,1.388,1.479,-0.09832585261105554
2021-08-22 11:30:00,15.12,0.793,1.509,-0.16251625442175463
2021-08-22 12:00:00,15.53,0.574,1.472,-0.17360767637992974
2021-08-22 12:30:00,16.05,0.968,1.519,-0.14812829504543903
2021-08-22 13:00:00,16.24,-0.195,1.424,-0.23292565807098736
2021-08-22 13:30:00,16.13,0.003,1.375,-0.20889327386702608
2021-08-22 14:00:00,16.27,0.531,1.436,-0.1621527632969182
2021-08-22 14:30:00,16.87,1.063,1.599,-0.13643981933496296
2021-08-22 15:00:00,17.36,1.192,1.763,-0.16642134877917134
2021-08-22 15:30:00,18.1,0.373,1.749,-0.24464315894056454
2021-08-22 16:00:00,18.23,-0.205,1.619,-0.28037457345831135
2021-08-22 16:30:00,17.87,-0.134,1.492,-0.24640815552503448
2021-08-22 17:00:00,17.56,-0.472,1.372,-0.25534364780529856
2021-08-22 17:30:00,16.94,-1.275,1.176,-0.30143644252721996
2021-08-22 18:00:00,15.91,-1.602,0.956,-0.2825167821519201
2021-08-22 18:30:00,15.11,-1.196,0.828,-0.2106714637056329
2021-08-22 19:00:00,14.52,-1.506,0.732,-0.20682494739658386
2021-08-22 19:30:00,13.64,-1.594,0.615,-0.19318824585755298
2021-08-22 20:00:00,12.66,-1.97,0.497,-0.19469329330628465
2021-08-22 20:30:00,11.9,-1.85,0.421,-0.17384387765822162
2021-08-22 21:00:00,11.63,-2.801,0.313,-0.22970838705433327
2021-08-22 21:30:00,10.62,-2.228,0.248,-0.14997097484089889
2021-08-22 22:00:00,9.72,-1.649,0.199,-0.0585582801711253
2021-08-22 22:30:00,9.07,-1.4,0.163,-0.030026386508273738
2021-08-22 23:00:00,8.4,-1.443,0.174,-0.012139570042781324
2021-08-22 23:30:00,7.83,-1.434,0.0,-0.010005277301654746
2021-08-23 00:00:00,7.41,-1.087,0.0,-0.01
2021-08-23 00:30:00,7.15,-1.047,0.0,-0.011108658301038733
2021-08-23 01:00:00,6.9,-0.944,0.0,-0.012217316602077465
2021-08-23 01:30:00,6.71,-0.801,0.0,-0.013325974903116197
2021-08-23 02:00:00,6.54,-0.922,0.0,-0.01443463320415493
2021-08-23 02:30:00,6.31,-0.722,0.0,-0.015543291505193662
2021-08-23 03:00:00,6.19,-0.523,0.0,-0.016651949806232393
2021-08-23 03:30:00,6.18,-0.222,0.0,-0.017760608107271127
2021-08-23 04:00:00,6.21,-0.231,0.0,-0.01886926640830986
2021-08-23 04:30:00,6.31,-0.333,0.0,-0.01997792470934859
2021-08-23 05:00:00,6.16,-0.429,0.0,-0.021086583010387322
2021-08-23 05:30:00,5.99,-0.646,0.0,-0.022195241311426056
2021-08-23 06:00:00,5.78,-0.636,0.0,-0.02330389961246479
2021-08-23 06:30:00,5.6,-0.73,0.0,
2021-08-23 07:00:00,5.12,-0.667,0.0,
2021-08-23 07:30:00,4.98,-0.067,0.0,
2021-08-23 08:00:00,5.06,-0.116,0.0,
2021-08-23 08:30:00,5.07,-0.065,0.0,
2021-08-23 09:00:00,5.4,0.818,0.0,-0.02668865542356145
2021-08-23 09:30:00,6.03,1.324,0.0,-0.02335092433884916
2021-08-23 10:00:00,7.27,3.797,0.0,-0.02001319325413687
2021-08-23 10:30:00,8.62,2.799,0.0,-0.01667546216942458
2021-08-23 11:00:00,9.4,1.554,0.0,-0.013337731084712291
2021-08-23 11:30:00,10.16,1.514,0.0,-0.01
2021-08-23 12:00:00,10.63,0.781,0.0,-0.01
2021-08-23 12:30:00,11.13,0.233,0.742,-0.01
2021-08-23 13:00:00,11.28,0.358,0.0,-0.01
2021-08-23 13:30:00,11.49,0.462,0.0,-0.01
2021-08-23 14:00:00,11.79,0.694,0.0,-0.01001583190496424
2021-08-23 14:30:00,12.09,0.254,0.786,-0.01640023957255236
2021-08-23 15:00:00,12.07,-0.202,0.759,-0.06254053000936648
2021-08-23 15:30:00,11.82,-0.285,0.718,-0.06531462264619746
2021-08-23 16:00:00,11.48,-0.803,0.623,-0.09359976042744764
2021-08-23 16:30:00,11.07,-0.848,0.552,-0.08211318353450758
2021-08-23 17:00:00,10.66,-0.884,0.529,-0.07573141451774684
2021-08-23 17:30:00,10.23,-0.767,0.47,-0.0421316540902992
2021-08-23 18:00:00,9.9,-0.672,0.441,-0.021078580524148575
2021-08-23 18:30:00,9.64,-0.633,0.419,-0.011429018679348257
2021-08-23 19:00:00,9.41,-0.624,0.403,-0.013336851534436497
2021-08-23 19:30:00,9.15,-0.519,0.0,-0.0166631484655635
2021-08-23 20:00:00,8.82,-0.901,0.349,-0.018586813225615985
2021-08-23 20:30:00,8.48,-0.908,0.318,-0.015324297699231158
2021-08-23 21:00:00,9.0,-1.36,0.27,-0.04146610735924891
2021-08-23 21:30:00,8.74,-1.234,0.24,-0.014517372702311094
2021-08-23 22:00:00,8.15,-0.921,0.0,-0.012435436700479766
2021-08-23 22:30:00,7.53,-0.678,0.0,-0.014848484848484847
2021-08-23 23:00:00,7.15,-0.698,0.0,
2021-08-23 23:30:00,6.94,-0.54,0.0,
2021-08-24 00:00:00,6.68,-0.677,0.0,
2021-08-24 00:30:00,6.68,-0.359,0.0,
2021-08-24 01:00:00,6.62,-0.333,0.0,
2021-08-24 01:30:00,6.42,-0.473,0.0,
2021-08-24 02:00:00,6.31,-0.403,0.0,
2021-08-24 02:30:00,6.18,-0.431,0.0,
2021-08-24 03:00:00,6.05,-0.642,0.0,-0.03882511582700704
2021-08-24 03:30:00,5.81,-0.648,0.0,-0.039933774128045774
2021-08-24 04:00:00,5.65,-0.51,0.0,-0.04104243242908451
2021-08-24 04:30:00,5.48,-0.543,0.0,-0.04215109073012324
2021-08-24 05:00:00,5.42,-0.365,0.0,-0.04325974903116197
2021-08-24 05:30:00,5.31,-0.399,0.0,-0.0443684073322007
2021-08-24 06:00:00,5.31,-0.491,0.0,-0.04547706563323944
2021-08-24 06:30:00,5.06,-0.602,0.0,-0.046585723934278164
2021-08-24 07:00:00,4.69,-0.55,0.0,-0.0476943822353169
2021-08-24 07:30:00,4.45,-0.562,0.0,-0.04880304053635563
2021-08-24 08:00:00,4.19,-0.616,0.0,-0.049911698837394367
2021-08-24 08:30:00,3.94,-0.419,0.0,-0.0510203571384331
2021-08-24 09:00:00,4.06,0.469,0.0,-0.022659932659932658
2021-08-24 09:30:00,5.25,2.515,0.0,-0.030471380471380465
2021-08-24 10:00:00,6.43,4.216,0.0,-0.03828282828282827
2021-08-24 10:30:00,7.73,2.7,0.0,-0.04609427609427608
2021-08-24 11:00:00,8.51,2.239,0.0,-0.053905723905723894
2021-08-24 11:30:00,9.84,2.006,0.0,-0.0617171717171717
2021-08-24 12:00:00,10.79,1.418,0.0,-0.06952861952861951
2021-08-24 12:30:00,11.95,1.243,0.0,-0.07734006734006732
2021-08-24 13:00:00,12.67,0.84,0.0,-0.08515151515151513
2021-08-24 13:30:00,13.3,1.135,0.0,-0.08756984060117498
2021-08-24 14:00:00,13.9,0.18,1.028,-0.08761164273716074
2021-08-24 14:30:00,14.08,0.364,1.051,-0.07426002985684318
2021-08-24 15:00:00,14.36,0.048,0.999,-0.0846695454488383
2021-08-24 15:30:00,14.45,0.204,0.967,-0.06319352315920775
2021-08-24 16:00:00,14.53,0.239,0.993,-0.05895924013771044
2021-08-24 16:30:00,14.61,0.368,1.003,-0.05853189366285156
2021-08-24 17:00:00,14.68,-0.125,1.005,-0.11039832131575777
2021-08-24 17:30:00,14.78,0.028,1.021,-0.10213693139195396
2021-08-24 18:00:00,14.95,0.048,1.04,-0.1085477255678158
2021-08-24 18:30:00,14.7,-0.789,0.92,-0.17358920582413814
2021-08-24 19:00:00,13.93,-1.276,0.779,-0.19463524298808244
2021-08-24 19:30:00,13.05,-1.355,0.631,-0.16999736134917262
2021-08-24 20:00:00,12.5,-1.136,0.617,-0.14428441738721742
2021-08-24 20:30:00,11.85,-1.411,0.55,-0.15213429274112658
2021-08-24 21:00:00,11.75,-1.844,0.458,-0.17357865122082863
2021-08-24 21:30:00,11.53,-1.698,0.431,-0.14678800628500063
2021-08-24 22:00:00,10.55,-1.57,0.333,-0.09533573185281644
2021-08-24 22:30:00,9.61,-1.522,0.299,-0.07787890051301029
2021-08-24 23:00:00,8.73,-1.467,0.248,-0.05212901543947183
2021-08-24 23:30:00,8.12,-1.429,0.228,-0.03787404539548792
2021-08-25 00:00:00,7.54,-1.266,0.204,-0.013375243365939744
2021-08-25 00:30:00,7.12,-1.168,0.0,-0.011608338136614502
2021-08-25 01:00:00,6.68,-1.132,0.0,-0.013199999999999998
2021-08-25 01:30:00,6.33,-0.986,0.0,-0.02076695150831753
2021-08-25 02:00:00,5.89,-0.942,0.0,-0.028333903016635062
2021-08-25 02:30:00,5.65,-0.959,0.0,-0.03590085452495259
2021-08-25 03:00:00,5.28,-0.868,0.0,-0.04346780603327013
2021-08-25 03:30:00,4.99,-0.735,0.0,-0.05103475754158766
2021-08-25 04:00:00,4.74,-0.736,0.0,-0.05860170904990519
2021-08-25 04:30:00,4.45,-0.847,0.0,-0.06616866055822272
2021-08-25 05:00:00,4.0,-1.082,0.0,-0.07373561206654025
2021-08-25 05:30:00,3.74,-0.954,0.0,-0.08130256357485778
2021-08-25 06:00:00,3.29,-1.138,0.0,-0.08886951508317531
2021-08-25 06:30:00,2.92,-0.9,0.0,-0.09643646659149285
2021-08-25 07:00:00,2.53,-0.769,0.0,-0.10400341809981038
2021-08-25 07:30:00,2.16,-0.649,0.0,-0.11157036960812791
2021-08-25 08:00:00,1.98,-0.517,0.0,-0.11913732111644544
2021-08-25 08:30:00,1.97,0.149,0.0,-0.12670427262476297
2021-08-25 09:00:00,2.49,1.268,0.0,-0.0726990837608419
2021-08-25 09:30:00,3.99,3.213,0.0,-0.06751926700867353
2021-08-25 10:00:00,5.33,4.568,0.0,-0.06233945025650514
2021-08-25 10:30:00,7.09,3.858,0.0,-0.057159633504336754
2021-08-25 11:00:00,8.57,3.507,0.0,-0.051979816752168374
2021-08-25 11:30:00,10.53,3.408,0.0,-0.046799999999999994
2021-08-25 12:00:00,12.38,2.257,1.463,-0.048399577815867616
2021-08-25 12:30:00,14.11,1.617,1.438,-0.04984730495236911
2021-08-25 13:00:00,15.3,1.384,1.431,-0.05745904780650114
2021-08-25 13:30:00,16.0,0.768,1.403,-0.1082719445271133
2021-08-25 14:00:00,16.61,0.977,1.414,-0.08851342310705994
2021-08-25 14:30:00,17.01,0.728,1.454,-0.11361031503075714
2021-08-25 15:00:00,17.4,1.019,1.514,-0.10320935506417198
2021-08-25 15:30:00,18.17,1.028,1.608,-0.11640815552503449
2021-08-25 16:00:00,18.29,0.348,1.534,-0.17252469810440224
2021-08-25 16:30:00,17.86,0.214,1.469,-0.1789222990261272
2021-08-25 17:00:00,18.58,0.355,1.509,-0.17425539222811628
2021-08-25 17:30:00,18.69,-0.084,1.416,-0.19148393824211268
2021-08-25 18:00:00,18.38,0.172,1.377,-0.16279520184344998
2021-08-25 18:30:00,18.25,-0.318,1.365,-0.21148393824211267
2021-08-25 19:00:00,17.86,-0.456,1.28,-0.21425803087894363
2021-08-25 19:30:00,17.32,-0.875,1.167,-0.23999208404751785
2021-08-25 20:00:00,16.53,-1.488,0.957,-0.262529975406057
2021-08-25 20:30:00,15.56,-1.705,0.753,-0.23745419268897877
2021-08-25 21:00:00,15.28,-2.053,0.679,-0.25359712177662025
2021-08-25 21:30:00,14.74,-2.176,0.542,-0.22891966037529984
2021-08-25 22:00:00,13.66,-1.97,0.491,-0.1921316540902992
2021-08-25 22:30:00,12.49,-1.926,0.43,-0.1678762618621829
2021-08-25 23:00:00,11.5,-1.78,0.373,-0.1342712241330805
2021-08-25 23:30:00,10.82,-1.785,0.338,-0.12893021497860932
2021-08-26 00:00:00,9.99,-1.824,0.306,-0.1157261372160921
2021-08-26 00:30:00,9.29,-1.583,0.258,-0.07320407776251724
2021-08-26 01:00:00,8.7,-1.501,0.239,-0.05214352801902238
2021-08-26 01:30:00,8.26,-1.412,0.251,-0.04840059976956875
2021-08-26 02:00:00,7.88,-1.009,0.0,-0.03500041662907801
2021-08-26 02:30:00,7.43,-1.27,0.223,-0.021773590956516098
2021-08-26 03:00:00,7.02,-0.938,0.0,-0.021583321973740115
2021-08-26 03:30:00,6.66,-1.159,0.209,-0.023157894736842106
2021-08-26 04:00:00,6.16,-1.204,0.19,-0.03754781313626823
2021-08-26 04:30:00,5.79,-0.945,0.0,-0.05193773153569435
2021-08-26 05:00:00,5.53,-0.694,0.0,-0.06632764993512047
2021-08-26 05:30:00,5.43,-0.699,0.0,-0.0807175683345466
2021-08-26 06:00:00,5.18,-0.711,0.0,-0.09510748673397272
2021-08-26 06:30:00,4.86,-0.792,0.0,-0.10949740513339884
2021-08-26 07:00:00,4.53,-0.748,0.0,-0.12388732353282496
2021-08-26 07:30:00,4.14,-0.658,0.0,-0.13827724193225108
2021-08-26 08:00:00,3.94,-0.534,0.0,-0.1526671603316772
2021-08-26 08:30:00,3.88,-0.043,0.0,-0.16705707873110331
2021-08-26 09:00:00,4.38,1.039,0.0,-0.1436694305423779
2021-08-26 09:30:00,5.4,2.401,0.0,-0.11946259922257291
2021-08-26 10:00:00,6.79,3.839,0.0,-0.0952557679027679
2021-08-26 10:30:00,8.27,3.379,0.0,-0.0710489365829629
2021-08-26 11:00:00,9.98,3.687,0.0,-0.04684210526315789
2021-08-26 11:30:00,11.97,3.078,0.0,-0.0484443838599473
2021-08-26 12:00:00,14.3,2.638,1.843,-0.05943540391063949
2021-08-26 12:30:00,15.84,1.217,1.632,-0.13040318198833453
2021-08-26 13:00:00,16.81,1.07,1.643,-0.1431803299050709
2021-08-26 13:30:00,17.52,0.748,1.614,-0.16787362321135554
2021-08-26 14:00:00,17.86,0.726,1.67,-0.18212901543947183
2021-08-26 14:30:00,18.55,0.577,1.729,-0.20786570725887343
2021-08-26 15:00:00,18.61,0.093,1.568,-0.22
2021-08-26 15:30:00,18.79,0.213,1.648,-0.23211582218533494
2021-08-26 16:00:00,18.44,-0.338,1.49,-0.2504009599665851
2021-08-26 16:30:00,18.02,0.113,1.475,-0.20959904003341484
2021-08-26 17:00:00,18.24,0.073,1.557,-0.22787362321135554
2021-08-26 17:30:00,17.92,-0.228,1.456,-0.2357366918194016
2021-08-26 18:00:00,17.81,0.143,1.498,-0.21855564152029794
2021-08-26 18:30:00,17.58,-0.56,1.358,-0.2631856072067256
2021-08-26 19:00:00,16.79,-1.603,1.147,-0.3218400411446325
2021-08-26 19:30:00,16.0,-1.267,0.994,-0.25743572213318716
2021-08-26 20:00:00,15.37,-1.226,0.918,-0.22682494739658385
2021-08-26 20:30:00,14.9,-0.867,0.896,-0.18640815552503448
2021-08-26 21:00:00,15.38,-0.965,0.904,-0.18893021497860932
2021-08-26 21:30:00,15.32,-0.936,0.916,-0.18359448312579288
2021-08-26 22:00:00,14.68,-0.603,0.872,-0.13641871012834397
2021-08-26 22:30:00,14.22,-0.575,0.86,-0.13641343282668922
2021-08-26 23:00:00,13.72,-1.223,0.77,-0.18144699713052945
2021-08-26 23:30:00,13.15,-1.132,0.711,-0.1657129439619552
2021-08-27 00:00:00,12.79,-0.746,0.699,-0.1153304545511617
2021-08-27 00:30:00,12.57,-0.641,0.702,-0.09681967009492912
2021-08-27 01:00:00,12.46,-0.221,0.746,-0.06639760092172498
2021-08-27 01:30:00,12.4,-0.385,0.746,-0.07468537735380254
2021-08-27 02:00:00,12.34,-0.173,0.746,-0.05747794054642514
2021-08-27 02:30:00,12.29,-0.44,0.74,-0.09106186906890854
2021-08-27 03:00:00,11.92,-0.915,0.677,-0.12931534304023024
2021-08-27 03:30:00,11.55,-0.829,0.597,-0.09426066952977104
2021-08-27 04:00:00,11.28,-0.69,0.607,-0.08321199371499936
2021-08-27 04:30:00,10.96,-0.943,0.555,-0.09680647684079226
2021-08-27 05:00:00,10.59,-0.972,0.526,-0.09320407776251724
2021-08-27 05:30:00,10.11,-1.276,0.452,-0.11105395311642642
2021-08-27 06:00:00,9.47,-1.649,0.385,-0.1303772121091388
2021-08-27 06:30:00,8.89,-1.287,0.362,-0.08105923041808116
2021-08-27 07:00:00,8.53,-0.939,0.364,-0.03537795026605442
2021-08-27 07:30:00,8.08,-0.934,0.357,-0.040689934261424504
2021-08-27 08:00:00,13.24,0.709,1.289,-0.12146019038466631
2021-08-27 08:30:00,13.6,0.257,1.185,-0.14676689707838164
2021-08-27 09:00:00,13.78,0.305,1.175,-0.1389434082327462
2021-08-27 09:30:00,14.28,0.779,1.325,-0.12854244826616107
2021-08-27 10:00:00,14.56,0.244,1.313,-0.17466426814718355
2021-08-27 10:30:00,14.82,0.126,1.297,-0.1868302246982386
2021-08-27 11:00:00,14.73,0.201,1.259,-0.19128751574389094
2021-08-27 11:30:00,14.25,-1.94,0.93,-0.30943788331528554
2021-08-27 12:00:00,13.57,-0.462,0.936,-0.16492157863209442
2021-08-27 12:30:00,13.95,0.402,1.1,-0.10823384107853398
2021-08-27 13:00:00,13.87,-0.402,1.081,-0.20425539222811626
2021-08-27 13:30:00,13.09,-2.197,0.803,-0.32219614404715224
2021-08-27 14:00:00,12.17,-1.49,0.738,-0.23997097484089885
2021-08-27 14:30:00,12.0,-0.55,0.793,-0.14604677532085994
2021-08-27 15:00:00,11.87,-0.881,0.781,-0.17002110920661898
2021-08-27 15:30:00,11.32,-1.271,0.705,-0.20250886619943798
2021-08-27 16:00:00,10.85,-1.169,0.661,-0.1789222990261272
2021-08-27 16:30:00,10.58,-0.907,0.653,-0.14427122413308055
2021-08-27 17:00:00,11.24,-0.902,0.668,-0.13788153916383766
2021-08-27 17:30:00,11.13,-0.683,0.696,-0.12426594683142579
2021-08-27 18:00:00,10.61,-0.91,0.66,-0.1368038381899649
2021-08-27 18:30:00,10.06,-0.903,0.619,-0.13105923041808115
2021-08-27 19:00:00,9.59,-1.002,0.572,-0.1289328536294367
2021-08-27 19:30:00,9.19,-1.026,0.534,-0.11999736134917262
2021-08-27 20:00:00,8.86,-1.003,0.503,-0.11
2021-08-27 20:30:00,8.53,-1.042,0.469,-0.09999736134917263
2021-08-27 21:00:00,8.27,-0.932,0.475,-0.08893813093109146
2021-08-27 21:30:00,8.01,-0.789,0.462,-0.0731988004608625
2021-08-27 22:00:00,7.78,-0.953,0.441,-0.07679592223748276
2021-08-27 22:30:00,7.46,-0.834,0.424,-0.05893021497860934
2021-08-27 23:00:00,7.26,-0.646,0.414,-0.033204077762517235
2021-08-27 23:30:00,7.1,-0.544,0.435,-0.02894076958191883
2021-08-28 00:00:00,7.01,-0.532,0.427,-0.02106714637056329
2021-08-28 00:30:00,6.81,-0.528,0.417,-0.020002638650827374
2021-08-28 01:00:00,6.74,-0.515,0.416,-0.019999340337293156
2021-08-28 01:30:00,6.63,-0.482,0.417,-0.019732553744652333
2021-08-28 02:00:00,6.62,-0.123,0.0,-0.017499340337293157
2021-08-28 02:30:00,6.64,-0.315,0.44,-0.015
2021-08-28 03:00:00,6.4,-0.272,0.0,-0.012500659662706843
2021-08-28 03:30:00,6.21,-0.367,0.434,-0.010267823205465862
2021-08-28 04:00:00,6.05,-0.459,0.404,-0.010153486094334082
2021-08-28 04:30:00,5.85,-0.415,0.0,-0.011428948378689624
2021-08-28 05:00:00,5.83,0.13,0.0,-0.012857142857142857
2021-08-28 05:30:00,6.91,1.965,0.0,-0.014285714285714285
2021-08-28 06:00:00,7.69,3.012,0.0,-0.015714285714285715
2021-08-28 06:30:00,8.44,2.144,0.0,-0.017142857142857144
2021-08-28 07:00:00,9.41,2.597,0.0,-0.01858952217710199
2021-08-28 07:30:00,10.89,2.451,1.485,-0.02733830736893477
2021-08-28 08:00:00,12.34,2.443,1.74,-0.09106676942044509
2021-08-28 08:30:00,13.46,1.728,1.767,-0.16145755173383894
2021-08-28 09:00:00,14.61,1.587,1.78,-0.1753093453445427
2021-08-28 09:30:00,15.27,1.093,1.779,-0.21254053000936646
2021-08-28 10:00:00,16.26,1.229,1.824,-0.20638968496924284
2021-08-28 10:30:00,16.85,1.093,1.919,-0.23574460777188372
2021-08-28 11:00:00,17.78,1.26,2.07,-0.24320407776251723
2021-08-28 11:30:00,18.22,0.854,2.012,-0.27213957004278133
2021-08-28 12:00:00,18.4,0.435,1.984,-0.31679328358665537
2021-08-28 12:30:00,18.35,0.418,2.041,-0.3389249376769546
2021-08-28 13:00:00,18.69,0.233,2.015,-0.3510592304180811
2021-08-28 13:30:00,18.62,0.094,2.019,-0.36680383818996487
2021-08-28 14:00:00,18.45,0.182,2.016,-0.3642765014347353
2021-08-28 14:30:00,18.3,-0.067,1.995,-0.3921316540902992
2021-08-28 15:00:00,17.86,-0.596,1.895,-0.432529975406057
2021-08-28 15:30:00,17.44,-0.654,1.796,-0.4253172612970248
2021-08-28 16:00:00,16.91,-1.112,1.662,-0.4446669067980109
2021-08-28 16:30:00,16.29,-1.077,1.569,-0.43106186906890853
2021-08-28 17:00:00,16.51,-1.249,1.505,-0.42213429274112657
2021-08-28 17:30:00,16.25,-1.411,1.444,-0.42679328358665536
2021-08-28 18:00:00,15.27,-1.493,1.291,-0.4089249376769546
2021-08-28 18:30:00,14.36,-1.49,1.184,-0.38106978502139066
2021-08-28 19:00:00,13.56,-1.438,1.112,-0.36107242367221803
2021-08-28 19:30:00,13.0,-1.325,1.099,-0.35
2021-08-28 20:00:00,12.43,-1.381,1.018,-0.3389328536294367
2021-08-28 20:30:00,11.94,-1.201,1.013,-0.32106186906890855
2021-08-28 21:00:00,11.52,-1.166,0.996,-0.30787098456052814
2021-08-28 21:30:00,11.17,-0.987,0.969,-0.28318560720672564
2021-08-28 22:00:00,10.95,-0.736,1.037,-0.2725616392159855
2021-08-28 22:30:00,10.83,0.034,1.125,-0.22707961923066738
2021-08-28 23:00:00,10.86,-0.593,1.123,-0.2925378913585391
2021-08-28 23:30:00,10.53,-0.885,1.054,-0.3135865671733108
2021-08-29 00:00:00,10.37,-0.52,1.074,-0.28959904003341486
2021-08-29 00:30:00,10.04,-1.026,1.004,-0.3246616294963562
2021-08-29 01:00:00,9.65,-1.185,0.943,-0.32464315894056456
2021-08-29 01:30:00,9.13,-1.042,0.864,-0.28215276329691824
2021-08-29 02:00:00,8.99,-0.673,0.903,-0.2606820183089424
2021-08-29 02:30:00,8.66,-1.279,0.845,-0.31145755173383893
2021-08-29 03:00:00,7.88,-1.572,0.716,-0.3056944734061636
2021-08-29 03:30:00,7.43,-1.086,0.739,-0.25787626186218293
2021-08-29 04:00:00,7.18,-0.483,0.768,-0.20065299314984125
2021-08-29 04:30:00,6.96,-0.486,0.802,-0.20400863634651492
2021-08-29 05:00:00,7.1,0.773,0.935,-0.11174124872702354
2021-08-29 05:30:00,8.15,2.294,1.406,-0.09540697542515553
2021-08-29 06:00:00,9.2,3.227,1.84,-0.14175180333033302
2021-08-29 06:30:00,10.5,2.936,2.197,-0.26827986047959546
2021-08-29 07:00:00,12.11,3.467,2.62,-0.32745419268897874
2021-08-29 07:30:00,14.15,2.658,2.83,-0.42784987535390917
2021-08-29 08:00:00,16.0,1.789,2.938,-0.5082376420663575
2021-08-29 08:30:00,17.41,1.333,2.818,-0.504260669529771
2021-08-29 09:00:00,18.33,1.148,2.897,-0.5242738627839079
2021-08-29 09:30:00,18.76,0.7,2.916,-0.5735971217766203
2021-08-29 10:00:00,19.16,0.378,2.837,-0.5821263767886443
2021-08-29 10:30:00,19.81,1.219,3.327,-0.6010856169263549
2021-08-29 11:00:00,20.62,1.275,3.513,-0.634260669529771
2021-08-29 11:30:00,20.89,0.678,3.505,-0.6914628290354936
2021-08-29 12:00:00,21.07,0.56,3.46,-0.6942580308789436
2021-08-29 12:30:00,20.96,0.402,3.455,-0.7200079159524821
2021-08-29 13:00:00,21.28,0.508,3.633,-0.7489249376769546
2021-08-29 13:30:00,21.6,0.104,3.578,-0.7678525140047366
2021-08-29 14:00:00,21.22,-0.112,3.433,-0.7678657072588735
2021-08-29 14:30:00,20.8,-0.039,3.351,-0.7542765014347352
2021-08-29 15:00:00,20.56,-0.29,3.272,-0.7710724236722181
2021-08-29 15:30:00,20.09,-0.626,3.162,-0.7967985608883101
2021-08-29 16:00:00,19.45,-1.199,2.851,-0.8021210994869897
2021-08-29 16:30:00,18.64,-1.885,2.562,-0.8157182212636099
2021-08-29 17:00:00,18.31,-2.372,2.255,-0.7967880062850007
2021-08-29 17:30:00,17.68,-1.981,2.23,-0.7532040777625171
2021-08-29 18:00:00,16.59,-1.988,2.076,-0.7310697850213905
2021-08-29 18:30:00,15.51,-2.083,1.942,-0.7168011995391375
2021-08-29 19:00:00,14.74,-1.958,1.83,-0.6831988004608625
2021-08-29 19:30:00,13.91,-1.913,1.764,-0.6689460468835736
2021-08-29 20:00:00,13.34,-1.488,1.814,-0.6532067164133446
2021-08-29 20:30:00,12.82,-1.599,1.772,-0.6599920840475179
2021-08-29 21:00:00,12.15,-1.712,1.691,-0.6635971217766203
2021-08-29 21:30:00,11.81,-1.231,1.712,-0.6264028782233797
2021-08-29 22:00:00,11.33,-1.361,1.657,-0.6299920840475178
2021-08-29 22:30:00,10.66,-1.504,1.582,-0.6303983213157578
2021-08-29 23:00:00,10.35,-0.857,1.592,-0.5706635477531508
2021-08-29 23:30:00,10.14,-0.772,1.648,-0.5757657169785027
2021-08-30 00:00:00,9.85,-0.659,1.63,-0.5674594699906336
2021-08-30 00:30:00,9.58,-0.979,1.608,-0.6025299754060569
2021-08-30 01:00:00,9.26,-0.919,1.554,-0.5899868067458631
2021-08-30 01:30:00,9.08,-0.674,1.58,-0.5721422086936087
2021-08-30 02:00:00,8.85,-0.796,1.536,-0.571072423672218
2021-08-30 02:30:00,8.61,-0.794,1.526,-0.5789249376769545
2021-08-30 03:00:00,8.28,-0.698,1.529,-0.5767932835866553
2021-08-30 03:30:00,8.16,-0.106,1.629,-0.5521422086936087
2021-08-30 04:00:00,8.34,0.292,1.753,-0.5442659468314258
2021-08-30 04:30:00,8.5,0.289,1.823,-0.5625484459618485
2021-08-30 05:00:00,9.03,1.503,2.144,-0.5406688250548055
2021-08-30 05:30:00,10.11,2.238,2.629,-0.5857630783276754
2021-08-30 06:00:00,10.96,2.813,2.967,-0.6164002395725523
2021-08-30 06:30:00,12.21,2.339,3.155,-0.6868011995391374
